ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
2053-11-07,54,99952,598,Employed,Bachelor,30,22595,12,Married,1,Rent,148,0.1200416291,2,2,0.5507284374,0,Auto,0,24,12,4043,901,4944,18342,8329.3333333333,0.8145312924,6,8040,0.188595,0.1802200833,2071.7461084713,0.2664974518,1,44.8
2061-02-13,33,82281,624,Employed,Doctorate,10,97756,36,Divorced,1,Own,269,0.1020313133,4,0,0.1525824145,0,Other,0,19,17,11868,698,38273,12955,6856.75,0.9545947105,6,25318,0.270756,0.2593457481,3935.2437167621,0.613154004,0,45.0
2018-01-06,37,178310,626,Self-Employed,Master,16,15433,72,Married,0,Rent,732,0.1022113368,5,1,0.2593664008,0,Debt Consolidation,1,16,19,2118,1223,67914,40843,14859.1666666667,0.7560793595,5,27071,0.217433,0.2176011551,385.5770741532,0.0752112887,1,44.0
2071-01-02,40,42266,587,Employed,Associate,17,30027,60,Married,1,Mortgage,270,0.0678344742,1,2,0.1425404389,0,Debt Consolidation,0,29,3,689,2471,39956,28544,3522.1666666667,0.8508390551,6,11412,0.241527,0.234064705,853.5022737716,0.3189804402,0,53.0
2040-09-06,27,86686,585,Self-Employed,Associate,2,9213,60,Single,0,Rent,528,0.0576037335,3,1,0.2462764329,0,Debt Consolidation,0,24,29,5956,712,57780,4873,7223.8333333333,0.6075132933,5,52907,0.221713,0.2122118898,250.3902946519,0.1077530805,1,40.8
2034-08-12,53,57910,655,Employed,Bachelor,31,61309,60,Divorced,4,Rent,450,0.7326356387,2,1,0.3430494815,0,Home,0,27,29,1607,454,43665,23526,4825.8333333333,0.6941332313,5,20139,0.238809,0.2316743368,1734.2324416389,0.4526124901,0,50.0
2034-01-17,54,83986,658,Unemployed,Doctorate,29,30882,36,Married,4,Mortgage,266,0.3271299304,0,4,0.2300951662,0,Auto,0,23,27,1815,445,222152,12990,6998.8333333333,0.7424161085,5,209162,0.186882,0.1533696397,1075.6376165399,0.1916944657,1,35.2
2034-07-13,19,67940,537,Employed,Master,0,50833,72,Married,2,Mortgage,481,0.3331451216,5,1,0.5216979005,0,Debt Consolidation,0,20,18,889,1786,93459,40789,5661.6666666667,0.8973926513,2,52670,0.297333,0.3103328973,1563.2890294195,0.3610754836,0,56.0
2056-10-01,34,46726,450,Employed,Associate,8,23350,48,Married,0,Own,332,0.2200980598,2,1,0.1691342376,0,Debt Consolidation,0,16,11,667,332,325557,11008,3893.8333333333,0.9367424278,5,314549,0.29335,0.2735815577,805.2448918146,0.2920630634,0,45.0
2050-07-25,36,39099,541,Employed,Bachelor,13,18323,60,Married,2,Rent,237,0.4802882508,2,2,0.3376688817,0,Home,0,24,26,2704,4744,73639,25091,3258.25,0.9346075599,9,48548,0.252823,0.2581970574,546.6451809981,0.2405110661,0,56.0
2029-03-05,31,44861,516,Employed,Master,12,19937,60,Single,5,Mortgage,486,0.0774508027,2,0,0.1849389297,0,Debt Consolidation,0,15,27,2034,715,24001,27949,3738.4166666667,0.7950197818,1,10773,0.266937,0.2268211058,558.3981188306,0.2793691051,1,40.0
2039-07-11,41,168398,576,Employed,Master,22,37141,120,Married,0,Rent,166,0.1712592513,4,1,0.2828093619,0,Auto,0,22,25,10008,2283,14182,145169,14033.1666666667,0.8819920165,3,5347,0.304141,0.2986731501,975.4652815464,0.0813405348,1,39.2
2034-09-18,29,68853,486,Employed,Master,6,17457,24,Married,0,Other,268,0.0780184658,3,0,0.2010748053,0,Debt Consolidation,0,24,1,1495,1040,67699,11601,5737.75,0.8893293899,9,56098,0.249457,0.2361186151,919.5923807906,0.2069787601,1,42.4
2053-04-27,32,65730,595,Employed,Associate,12,19565,48,Single,0,Mortgage,372,0.1596752105,1,1,0.2450593909,0,Debt Consolidation,0,19,27,12663,12409,25072,209468,5477.5,0.8851988251,2,8791,0.217065,0.2451941033,643.4859595002,0.1853922336,0,51.0
2048-09-01,22,30066,498,Employed,High School,0,23970,36,Single,1,Own,398,0.3087024552,5,0,0.2133751476,0,Other,0,20,5,9637,1528,26645,38350,2505.5,0.7034727775,6,8099,0.25997,0.2208160422,916.4373982365,0.5246207935,0,55.0
2021-11-13,45,40181,602,Employed,Associate,19,17153,36,Married,2,Rent,133,0.0371864531,3,0,0.1382397055,0,Auto,0,28,26,13544,449,19483,26495,3348.4166666667,0.7365396057,3,10020,0.201153,0.2081478068,644.6103512201,0.2322322544,0,47.0
2049-10-26,55,44105,688,Employed,Master,33,9338,12,Married,3,Mortgage,626,0.723533347,3,0,0.1948510982,0,Education,0,28,2,4583,140,58662,40460,3675.4166666667,0.7934963061,8,18202,0.130338,0.1133095948,826.7501889164,0.3952613596,1,40.8
2058-09-02,45,160135,582,Employed,High School,24,25763,84,Married,1,Own,232,0.6366478011,3,3,0.5078170451,0,Education,0,32,2,2262,175,32039,16367,13344.5833333333,0.8065750913,5,15672,0.259763,0.2489347766,650.3500555018,0.066120465,1,49.6
2052-07-15,40,48928,618,Employed,Master,16,20269,48,Married,2,Mortgage,271,0.156295926,1,2,0.6577220722,0,Education,0,37,21,3413,1465,55079,56265,4077.3333333333,0.9433606317,8,9877,0.206269,0.1816636681,597.1653784508,0.2129247985,1,44.0
2067-12-01,50,43461,639,Employed,Associate,30,14201,36,Single,0,Rent,768,0.3661818712,5,0,0.2549104377,0,Education,0,20,22,1657,3249,4906,30663,3621.75,0.6263228132,6,2404,0.179701,0.1521297757,493.764727664,0.3483853738,0,50.0
2019-04-19,56,136707,644,Employed,High School,36,23045,48,Married,1,Own,1158,0.2817973056,1,2,0.2569667075,0,Auto,0,26,22,1720,1511,58845,261099,11392.25,0.9708071242,6,9035,0.196045,0.2016188932,703.2569542193,0.1633792231,1,37.6
2050-02-14,51,121737,591,Employed,Master,29,31691,24,Divorced,3,Mortgage,291,0.4814866124,4,2,0.1066778866,0,Home,0,20,3,3716,947,29942,84728,10144.75,0.8241197259,1,3291,0.211191,0.202859018,1617.3685547699,0.1881139067,1,41.6
2058-10-07,33,21610,547,Employed,Bachelor,14,17149,120,Married,0,Rent,397,0.4586564428,1,0,0.3461872799,0,Home,0,20,17,905,1151,11637,34891,1800.8333333333,0.6357661497,3,10127,0.298649,0.312886024,468.4834574317,0.4806016423,0,57.0
2062-07-12,39,77854,610,Employed,Bachelor,17,8802,96,Married,0,Other,502,0.1888733151,1,1,0.0790661409,0,Home,0,26,5,1549,424,25791,81133,6487.8333333333,0.8315356633,9,3579,0.238802,0.2487333187,212.0288291399,0.1100565925,1,38.4
2023-03-14,46,31902,556,Employed,Bachelor,20,48892,72,Single,1,Other,290,0.1025660899,3,1,0.6728036737,0,Other,1,22,9,430,581,110788,74643,2658.5,0.854457867,9,36145,0.285892,0.2759357704,1395.876284665,0.6341456779,0,65.0
2031-07-18,31,54007,509,Unemployed,Associate,9,6679,48,Widowed,1,Own,405,0.3103697961,5,1,0.1976107485,0,Home,0,20,24,618,666,16001,22607,4500.5833333333,0.7597283139,4,5050,0.247179,0.239122946,217.4239439503,0.1382985044,0,53.0
2063-04-23,57,54617,645,Employed,Bachelor,33,14841,48,Married,0,Mortgage,597,0.1942630782,2,0,0.0319953812,0,Auto,0,26,21,25037,1347,82119,22194,4551.4166666667,0.9228427348,2,59925,0.187341,0.197078615,449.3102333189,0.2298867166,0,44.0
2062-10-03,40,15000,457,Employed,High School,14,17946,72,Divorced,4,Rent,550,0.2299575234,5,1,0.1991382329,0,Debt Consolidation,0,26,10,12655,290,133163,15779,1250.0,0.922460943,5,117384,0.304446,0.304433855,545.0304683265,0.8760243747,0,48.0
2044-12-03,35,60390,569,Employed,High School,14,17788,36,Single,2,Mortgage,437,0.2292034795,3,3,0.441595337,0,Home,0,21,28,956,319,161120,3341,5032.5,0.7651734749,6,157779,0.218288,0.2470984546,704.5209153761,0.2268297894,0,52.0
2023-12-08,24,79727,513,Employed,Bachelor,0,19215,12,Married,1,Own,288,0.1115749509,3,1,0.2668664614,0,Auto,0,21,7,3070,1728,157678,12621,6643.9166666667,0.9017947319,2,145057,0.227715,0.2367050286,1813.9000662815,0.3163646042,1,38.4
2064-09-02,45,43596,586,Employed,High School,25,36153,12,Single,2,Mortgage,223,0.014596233,4,0,0.1971154876,0,Home,0,24,21,3449,1860,121691,44201,3633.0,0.7661751374,7,77490,0.208153,0.2046338367,3357.0383078444,0.9854220501,0,48.0
2057-05-21,43,37554,555,Employed,High School,21,18224,48,Married,2,Own,345,0.2825073955,5,2,0.3996112916,0,Auto,0,25,7,1401,6800,26202,18232,3129.5,0.7876946577,3,7970,0.235724,0.2259895504,580.1090085739,0.2956092055,0,56.0
2052-09-29,35,125251,598,Employed,High School,12,15432,48,Married,2,Other,693,0.3225610371,2,4,0.477213187,0,Debt Consolidation,0,37,9,188,1730,145486,11119,10437.5833333333,0.8693470305,1,134367,0.211432,0.2044019123,473.228242074,0.1117335503,1,40.8
2020-12-13,34,72122,572,Employed,Bachelor,11,20620,60,Married,3,Rent,411,0.2042954925,4,1,0.5193074392,0,Education,0,27,16,6162,2892,68107,2669,6010.1666666667,0.7771690352,1,65438,0.23962,0.2490220993,604.0426973858,0.1688876122,0,56.0
2048-12-09,42,71286,583,Employed,High School,18,61005,36,Single,2,Mortgage,420,0.1388426902,2,1,0.3698088742,0,Home,0,28,1,14025,4940,168934,83085,5940.5,0.8073798211,3,85849,0.254505,0.2606291568,2459.9743519948,0.4848033586,0,55.0
2059-11-10,60,80172,534,Employed,Associate,39,16759,84,Married,4,Mortgage,210,0.6711511606,2,1,0.3912755811,0,Other,0,22,25,1111,1148,75647,2384,6681.0,0.6358617539,2,73263,0.274759,0.267021179,442.6048784307,0.0976807182,1,42.4
2068-05-14,49,22082,520,Self-Employed,Bachelor,26,28355,36,Married,3,Own,381,0.706000448,4,0,0.2151847563,0,Debt Consolidation,1,30,24,280,803,106953,13390,1840.1666666667,0.7842724857,5,93563,0.253355,0.259555812,1141.7697211379,0.8275172835,0,63.0
2070-06-26,42,62892,517,Employed,Associate,15,36862,36,Single,0,Own,358,0.6317876405,5,3,0.2233321838,0,Education,0,23,7,28335,2116,214508,58039,2785.1666666667,0.8948513514,3,156469,0.263362,0.237524706,1441.414920895,0.6460708231,0,51.0
2049-09-18,45,52713,442,Employed,High School,25,31192,36,Married,1,Mortgage,564,0.1263054079,8,2,0.2483225409,0,Debt Consolidation,0,16,10,7411,783,11996,110050,4392.75,0.7734426827,1,10159,0.295192,0.3215787067,1361.2837986193,0.4382866766,0,51.0
2038-07-21,42,35398,591,Employed,Bachelor,21,30254,24,Married,0,Rent,291,0.2709471383,2,0,0.0617053247,0,Other,0,33,19,1723,3772,17965,40463,2949.8333333333,0.7368652297,3,7030,0.209754,0.1919521986,1527.9333715395,0.616622421,0,51.0
2068-04-09,35,130907,579,Employed,Master,15,43875,48,Divorced,1,Mortgage,196,0.5986407124,3,1,0.4399342765,0,Auto,0,17,26,1663,5834,75637,17554,10908.9166666667,0.6144157103,5,58083,0.249375,0.2417502198,1434.6541173685,0.1494790149,1,42.4
2046-07-17,28,15000,444,Employed,High School,8,39214,96,Married,1,Other,276,0.3018981535,5,0,0.3405281194,0,Home,0,25,13,6284,802,49072,4999,1250.0,0.8339897807,4,44073,0.352214,0.379029426,1304.5124728434,1.2644099783,0,56.0
2039-10-01,45,77320,537,Employed,Bachelor,23,21322,36,Married,0,Mortgage,440,0.0559110307,3,1,0.1357089192,0,Debt Consolidation,0,24,29,2925,2205,154316,15110,6443.3333333333,0.5565205385,4,139206,0.237822,0.2706606755,871.2311577427,0.2035019903,1,36.0
2040-07-25,39,47205,509,Unemployed,Bachelor,14,20334,48,Married,0,Rent,824,0.3198226848,4,1,0.441128605,0,Auto,0,26,24,2689,920,96626,53349,3933.75,0.6771937564,3,43277,0.260834,0.2612170755,687.0007881383,0.3841120529,0,60.0
2041-06-18,19,26049,616,Employed,Bachelor,0,30861,60,Divorced,1,Mortgage,362,0.1404740315,6,0,0.4317622779,0,Education,0,26,25,2129,437,238585,12689,2170.75,0.6122365668,10,225896,0.227861,0.2089482805,833.068978746,0.5505327554,0,50.0
2038-11-03,18,55240,563,Employed,High School,0,25815,96,Married,1,Rent,377,0.29938475,6,1,0.0574271649,0,Home,0,26,10,2980,199,119951,6471,4603.3333333333,0.8971226586,4,113480,0.279315,0.3263964386,759.9594893994,0.2469861309,0,46.0
2030-05-18,34,26372,625,Employed,Doctorate,14,12828,24,Single,0,Mortgage,313,0.3244947084,2,3,0.1437949299,0,Other,0,30,16,1359,1148,13012,19969,2197.6666666667,0.859868615,5,10488,0.175328,0.1785117079,639.5042866975,0.4334161778,0,49.0
2057-10-24,56,29170,586,Employed,Master,29,7816,84,Single,1,Rent,557,0.3729857678,4,2,0.3813892739,1,Debt Consolidation,0,21,18,763,1712,67169,21050,2430.8333333333,0.5861149072,7,46119,0.239816,0.250468092,198.069727334,0.3106217596,0,68.0
2053-06-27,52,24857,542,Employed,High School,29,32947,48,Married,0,Mortgage,275,0.4044571864,6,2,0.2044085433,0,Education,0,21,6,7282,342,28825,10127,2071.4166666667,0.9048199343,3,18698,0.256947,0.2257475408,1048.3384618085,0.6388567221,0,57.0
2052-07-02,38,15000,550,Self-Employed,High School,16,27272,72,Married,0,Mortgage,493,0.7444750933,3,2,0.0273341512,0,Debt Consolidation,0,25,6,1060,817,12959,12983,1250.0,0.6543146224,5,5584,0.267272,0.2484454279,732.0313187182,0.980025055,0,59.0
2048-01-18,28,71601,584,Employed,Master,2,24527,48,Divorced,1,Mortgage,238,0.0792820619,3,1,0.2825945377,0,Education,0,21,9,2568,802,196140,24382,5966.75,0.7038811952,7,171758,0.227527,0.2180206409,770.1163476606,0.1689556874,1,38.4
2064-06-29,42,15000,591,Employed,Master,20,24747,48,Single,1,Mortgage,718,0.160705312,1,0,0.40001679,0,Home,0,23,3,1263,1614,69821,9752,1250.0,0.5218255883,6,60069,0.224247,0.2076101831,763.1306524539,1.184904522,0,58.0
2050-08-09,31,85808,599,Employed,Associate,5,22005,60,Divorced,3,Own,147,0.3750841014,1,2,0.2525538561,0,Home,0,29,23,5806,2680,234397,4232,7150.6666666667,0.8564969556,8,230165,0.227505,0.250665028,646.7340881079,0.1110014108,1,37.6
2070-07-11,31,43531,581,Employed,Bachelor,4,52689,36,Single,2,Mortgage,770,0.2270111735,5,1,0.1114141646,0,Auto,0,23,3,1567,854,188216,2513,2116.0833333333,0.6350269354,0,185703,0.247189,0.2563471455,2112.6332833237,1.3622494152,0,50.0
2053-08-28,68,124182,561,Self-Employed,High School,42,11217,48,Single,3,Other,827,0.5278849187,9,3,0.1486120462,0,Education,0,23,22,1411,1195,187233,13105,10348.5,0.9603924114,3,174128,0.225717,0.2206504749,353.7999105896,0.1141034846,1,38.4
2061-06-21,38,22737,609,Employed,Bachelor,18,22778,24,Single,0,Own,875,0.2467868568,2,0,0.2305774785,0,Other,0,31,1,458,227,67764,12965,1894.75,0.8656612659,4,54799,0.193278,0.1893201745,1147.4552789404,1.0673995403,0,53.0
2052-04-27,21,32648,486,Employed,Associate,0,16136,96,Single,1,Rent,311,0.3694746377,3,1,0.4173341183,0,Debt Consolidation,0,30,26,3548,287,3835,76590,2720.6666666667,0.8488707385,4,9132,0.308136,0.3215659574,469.4743055689,0.286868772,0,57.0
2071-02-02,66,34522,595,Employed,Associate,44,16612,72,Married,3,Mortgage,897,0.3529967296,5,3,0.3752233962,0,Home,0,17,27,5850,3537,9387,43338,2876.8333333333,0.915952457,12,1594,0.234112,0.272017913,470.1828807338,0.4752388207,0,55.0
2020-06-19,44,51497,592,Employed,High School,21,26464,96,Single,1,Rent,222,0.1239259175,3,0,0.1922376241,0,Home,0,28,21,5081,398,103852,67029,4291.4166666667,0.8161276911,11,36823,0.265464,0.2128634856,575.9178495161,0.1859334368,0,49.0
2037-11-13,39,65085,574,Employed,Associate,18,32670,48,Married,5,Rent,243,0.2201373056,4,1,0.338988713,0,Home,0,25,20,2928,153,71350,9911,5423.75,0.5644349042,6,61439,0.24067,0.2751131778,1129.502840952,0.2530542228,0,52.0
2071-09-14,50,29870,612,Employed,Associate,27,27260,84,Single,5,Rent,360,0.2254360657,3,3,0.3149600789,0,Debt Consolidation,0,36,4,4297,2649,125551,51400,2489.1666666667,0.6945629609,5,74151,0.24626,0.2027739032,609.9023051188,0.3896494028,0,54.0
2020-12-09,24,124114,578,Employed,High School,1,25586,36,Single,2,Mortgage,549,0.1387637717,3,0,0.3210565561,0,Other,0,24,9,11289,347,294568,32643,10342.8333333333,0.7446125638,3,261925,0.221586,0.2245454762,983.1677705372,0.1481381089,1,36.8
2024-12-27,62,33342,601,Employed,Associate,38,34322,48,Married,0,Own,1176,0.0584517485,4,0,0.1319582286,0,Education,0,24,1,21932,2026,119211,29929,2778.5,0.8123190793,5,89282,0.228822,0.2074444889,1058.092625698,0.8040642885,0,49.0
2063-08-22,37,29855,564,Employed,High School,14,74823,96,Widowed,0,Other,765,0.3422665124,5,0,0.3628677951,0,Education,0,19,27,3198,1383,139570,33105,2487.9166666667,0.820657026,10,106465,0.327823,0.3661658091,2418.1288381507,1.2794354734,0,52.0
2065-01-07,26,16238,596,Employed,Associate,4,31650,36,Married,0,Own,499,0.369607385,5,2,0.2733051209,0,Home,0,30,17,6901,1676,12582,4004,1353.1666666667,0.7357897218,6,8578,0.21865,0.1911302837,1161.9725259299,1.2274707668,0,54.0
2072-08-16,43,146329,557,Employed,Associate,21,15029,60,Married,0,Rent,280,0.4900457623,4,0,0.1429622414,0,Debt Consolidation,1,20,27,5082,2984,134032,63020,12194.0833333333,0.752927339,9,71012,0.241529,0.2330515871,426.3137061974,0.057922657,1,42.4
2040-03-28,45,39196,576,Employed,High School,21,21286,48,Widowed,0,Own,474,0.4507166453,3,0,0.6105858291,0,Debt Consolidation,0,28,10,4068,568,63280,1981,3266.3333333333,0.9511789374,8,61299,0.228286,0.2494652783,705.1479521858,0.3610004956,0,58.0
2032-08-08,54,85763,623,Employed,Bachelor,29,20095,48,Married,0,Other,589,0.744919824,2,1,0.1833053465,0,Home,0,19,25,1321,1137,68105,16292,7146.9166666667,0.757444128,7,51813,0.203595,0.2108979275,623.2265636167,0.1696153209,1,36.8
2030-01-16,52,140044,663,Employed,Doctorate,31,11949,72,Single,3,Rent,477,0.4014298898,3,1,0.4450411956,0,Education,0,34,12,1067,5000,28522,66855,11670.3333333333,0.7092181177,6,10393,0.195449,0.1855776064,276.3114053853,0.0645492621,1,39.2
2058-08-25,48,31124,613,Employed,Associate,25,28409,60,Widowed,3,Mortgage,483,0.3550924237,6,1,0.205931304,0,Education,0,31,27,3610,6477,97006,15332,2593.6666666667,0.8298135856,7,81674,0.226909,0.2240301275,791.1491439933,0.4912540075,0,48.0
2023-11-23,40,117545,512,Employed,Bachelor,18,10260,48,Married,4,Mortgage,220,0.3990492209,3,0,0.4333668725,0,Auto,0,22,17,3898,315,99134,17987,9795.4166666667,0.9668367649,6,81147,0.24926,0.2686121619,350.9291858904,0.0582853395,1,42.4
2068-09-13,39,30788,508,Employed,Associate,14,26357,60,Divorced,0,Mortgage,422,0.1959517798,2,2,0.4282954922,0,Auto,0,32,17,6983,1426,35353,39727,2565.6666666667,0.8488747004,7,5096,0.277357,0.2976945603,849.0098599281,0.4953916565,0,56.0
2035-07-12,30,98259,554,Employed,High School,3,35063,96,Married,3,Own,705,0.314966398,6,2,0.1759595958,0,Education,0,25,16,2289,119,36273,21659,8188.25,0.7789329791,5,14614,0.293063,0.2913366983,945.8182336824,0.2016081866,0,49.0
2058-04-13,59,17205,626,Unemployed,High School,36,51455,84,Married,2,Other,547,0.2366822438,4,0,0.1803859948,0,Auto,0,20,10,17462,257,82003,17940,1433.75,0.4073161777,4,64063,0.263455,0.2397682377,1268.9400170055,1.2665667076,0,50.0
2037-07-05,18,38222,573,Employed,High School,0,31148,48,Married,5,Rent,400,0.1436443407,1,1,0.1948405291,1,Home,0,19,3,13857,1440,52930,66693,3185.1666666667,0.8493790841,5,10210,0.239648,0.2439946754,1022.3729262194,0.4465615382,0,65.0
2067-10-11,32,151519,517,Self-Employed,Associate,8,14859,48,Married,2,Other,615,0.0908212201,5,1,0.7784704732,0,Other,1,28,5,3038,4185,51329,13633,12626.5833333333,0.8889249576,4,37696,0.251359,0.2310995459,477.1484060331,0.0864959568,1,52.8
2052-04-19,55,287147,640,Employed,Doctorate,28,17712,24,Married,1,Rent,556,0.6121497762,2,1,0.4069956705,0,Education,0,27,20,9287,642,190893,70695,23928.9166666667,0.6369869489,6,120198,0.172712,0.185108136,888.6334434239,0.0603718699,1,39.2
2021-04-21,31,15000,580,Employed,Associate,9,17839,60,Single,1,Rent,445,0.2389804249,4,0,0.1168157679,0,Debt Consolidation,0,20,29,6583,5250,58577,5930,1250.0,0.8121571934,8,52647,0.232839,0.2319738358,504.9148985861,0.7599319189,0,50.0
2066-06-22,54,22249,627,Employed,Associate,30,21027,60,Divorced,1,Rent,230,0.1960815062,1,1,0.3649577589,0,Debt Consolidation,0,23,22,5108,2301,22727,55530,1854.0833333333,0.9140528385,2,5477,0.212527,0.1761113996,529.5095500582,0.409641539,0,52.0
2029-04-26,55,162160,541,Employed,Bachelor,32,28457,48,Single,1,Own,353,0.4982421847,5,1,0.7798256566,0,Auto,0,25,16,3561,1132,44647,33473,13513.3333333333,0.7503879155,5,11174,0.252957,0.2377565694,924.224592886,0.0945158801,1,45.6
2070-08-29,52,21806,613,Employed,Associate,29,47377,72,Divorced,2,Mortgage,268,0.5614783254,3,1,0.3214968228,0,Auto,0,24,7,32721,281,194987,9010,1817.1666666667,0.8444345349,7,185977,0.255877,0.2688979614,1331.6862357023,0.880318941,0,51.0
2027-12-30,44,29564,648,Employed,Bachelor,20,8194,72,Divorced,0,Other,124,0.2496395778,2,1,0.157383634,0,Debt Consolidation,0,19,1,5783,6292,12075,68366,2463.6666666667,0.7535424082,3,7659,0.199194,0.1593552,177.4521736345,0.1223591559,0,53.0
2053-03-21,22,74319,572,Employed,Bachelor,1,11859,36,Married,2,Other,466,0.1394319782,1,0,0.2688751052,0,Debt Consolidation,0,21,12,2301,328,11778,71097,6193.25,0.8036247823,9,8765,0.210859,0.2071773536,445.0717972173,0.1471072211,1,40.8
2018-07-04,37,68157,565,Employed,Bachelor,14,15091,36,Married,2,Mortgage,394,0.2163111727,1,1,0.0854081281,0,Education,0,28,27,4080,422,12695,66526,5679.75,0.7484423617,3,3047,0.217591,0.2315036536,585.3517618414,0.1724286741,1,40.0
2033-05-03,38,45395,654,Self-Employed,Master,15,26930,72,Single,0,Mortgage,512,0.2962996303,0,0,0.4102337017,0,Education,0,25,8,662,2138,90757,14792,3782.9166666667,0.9781642918,1,75965,0.21493,0.171944,602.0132498317,0.2944852737,0,53.0
2025-12-17,26,21227,533,Employed,High School,4,21263,48,Married,1,Own,194,0.0269002646,1,1,0.4448594545,0,Home,0,34,17,16978,624,63785,5806,1768.9166666667,0.8973275605,7,57979,0.249763,0.2697899645,728.6917475354,0.5216140279,0,55.0
2032-10-22,37,34414,605,Self-Employed,High School,12,65035,36,Single,2,Mortgage,641,0.0635892724,2,2,0.1362223087,0,Home,0,28,23,11040,208,67314,23008,2867.8333333333,0.9423917655,3,44306,0.247535,0.2332428161,2528.4919351839,1.1051869362,0,50.0
2027-02-14,21,23761,589,Self-Employed,High School,0,19100,60,Single,3,Other,244,0.1362409419,3,2,0.3166365822,0,Home,0,11,19,9683,2466,90725,44002,1980.0833333333,0.6267543894,8,46723,0.2296,0.203444943,509.7012581888,0.3806411809,0,58.0
2049-04-22,19,25555,467,Employed,Master,0,25758,48,Divorced,2,Own,291,0.3273274082,3,1,0.3071029602,0,Home,0,24,26,1891,292,65732,14680,2129.5833333333,0.968948713,4,51052,0.287258,0.2957709685,921.1175352532,0.5691806074,0,54.0
